beneficiary_id,first_name,last_name,gender,county,program,institution,education_level,academic_year,attendance_rate,performance_score,completion_status,enrollment_date,reporting_period,status
BEN-001558,Joy,Kuria,Female,Nairobi,Scholarship,Kenyatta University,Diploma,2025/2026,81.5,79.4,In Progress,2026-05-24,Q2 2026,active
BEN-001559,Wanjiku,Kilonzo,Female,Kakamega,Scholarship,Moi University,Master,2025/2026,68.1,71.2,In Progress,2025-11-29,Q4 2025,active
BEN-001561,Juma,Matano,Male,Nairobi,Scholarship,University of Nairobi,Master,2025/2026,77.3,81.2,In Progress,2025-11-09,Q4 2025,active
BEN-001565,Neema,Abdi,Female,Mombasa,Scholarship,Catholic University of Eastern Africa,Bachelor,2025/2026,88.2,57.7,In Progress,2026-08-19,Q3 2026,active
BEN-001566,Anyango,Baya,Female,Kakamega,Scholarship,Africa Nazarene University,Bachelor,2025/2026,76.8,51.1,Completed,2025-09-17,Q3 2025,completed
BEN-001570,Samuel,Charo,Male,Nyeri,Scholarship,Moi University,Bachelor,2025/2026,75.0,58.8,Dropped,2025-09-19,Q3 2025,dropped_out
BEN-001572,Samuel,Baya,m,Kiambu,Scholarship,Strathmore University,Bachelor,2025/2026,73.7,50.6,Dropped,2025-11-20,Q4 2025,dropped_out
BEN-001575,Beatrice,Mutua,Female,Meru,Scholarship,Maseno University,Diploma,2025/2026,89.3,39.8,In Progress,2026-04-30,Q2 2026,active
BEN-001583,Chebet,Kamau,Female,Kiambu,Scholarship,Daystar University,Master,2024/2025,100.0,60.0,Completed,2025-08-04,Q3 2025,completed
BEN-001586,Kamau,Musyoka,Male,Machakos,Scholarship,University of Nairobi,Diploma,2025/2026,70.1,72.5,In Progress,2026-07-16,Q3 2026,active
BEN-001588,Musyoka,Hassan,Male,Kiambu,Scholarship,Strathmore University,Bachelor,2024/2025,89.2,64.8,Completed,2025-05-14,Q2 2025,completed
BEN-001589,Vincent,Barasa,Male,Kiambu,Scholarship,Catholic University of Eastern Africa,Bachelor,2024/2025,90.0,59.8,Completed,2025-02-17,Q1 2025,completed
BEN-001590,Juma,Omondi,Male,Muranga,Scholarship,University of Nairobi,Diploma,2025/2026,90.0,81.7,Completed,2025-09-11,Q3 2025,completed
BEN-001594,Neema,Mbogo,Female,Kiambu,Scholarship,Moi University,Diploma,2025/2026,100.0,81.1,In Progress,2026-07-03,Q3 2026,active
BEN-001596,Abdi,Wafula,Male,Kiambu,Scholarship,Mount Kenya University,Bachelor,2025/2026,95.1,72.8,In Progress,2026-02-11,Q1 2026,active
BEN-001598,John,Juma,Male,Muranga,Scholarship,Kenyatta University,Bachelor,2025/2026,87.6,65.2,In Progress,2025-11-03,Q4 2025,active
BEN-001600,Patrick,Odhiambo,Male,Kiambu,Scholarship,Maseno University,Bachelor,2024/2025,96.1,70.9,Completed,2025-03-13,Q1 2025,completed
BEN-001603,Peter,Mohamed,Male,Bungoma,Scholarship,Kenyatta University,Bachelor,2025/2026,74.4,78.0,Completed,2026-02-06,Q1 2026,completed
BEN-001604,Peter,Hassan,Male,Muranga,Scholarship,Jomo Kenyatta University,Master,2025/2026,89.4,68.0,In Progress,2026-07-15,Q3 2026,active
BEN-001605,Stephen,Mwakio,Male,Muranga,Scholarship,Strathmore University,Bachelor,2025/2026,77.6,99.8,In Progress,2026-06-20,Q2 2026,active
BEN-001606,Wanjiru,Juma,Female,Nairobi,Scholarship,Africa Nazarene University,Bachelor,2024/2025,90.9,61.4,Completed,2025-04-08,Q2 2025,completed
BEN-001607,Amina,Gitau,Female,Kisumu,Scholarship,University of Nairobi,Bachelor,2024/2025,83.2,54.2,Completed,2025-06-27,Q2 2025,completed
BEN-001612,Victor,Gitau,Male,Nakuru,Scholarship,Africa Nazarene University,Bachelor,2025/2026,93.6,45.0,In Progress,2026-08-29,Q3 2026,active
BEN-001613,Kelvin,Kimani,Male,Nairobi,Scholarship,Catholic University of Eastern Africa,Bachelor,2024/2025,94.1,69.2,Completed,2025-01-11,Q1 2025,completed
BEN-001614,Diana,Kilonzo,Female,Kajiado,Scholarship,Moi University,Bachelor,2025/2026,92.3,67.1,In Progress,2025-12-23,Q4 2025,active
BEN-001615,Musyoka,Njoroge,Male,kiambu,Scholarship,Africa Nazarene University,Diploma,2025/2026,92.5,77.6,In Progress,2026-07-10,Q3 2026,active
BEN-001617,Timothy,Ochieng,Male,Mombasa,Scholarship,Daystar University,Diploma,2024/2025,93.5,62.5,Completed,2025-02-14,Q1 2025,completed
BEN-001621,Grace,Mutua,Female,Meru,Scholarship,Africa Nazarene University,Diploma,2026/2027,84.2,63.7,In Progress,2026-09-04,Q3 2026,active
BEN-001629,Awuor,Achieng,Female,NAIROBI,Scholarship,Strathmore University,Master,2025/2026,73.2,53.0,In Progress,2026-01-26,Q1 2026,active
BEN-001632,Kagure,Omondi,Female,Mombasa,Scholarship,Jomo Kenyatta University,Bachelor,2025/2026,95.9,73.0,In Progress,2026-06-10,Q2 2026,active
BEN-001634,Kamau,Muthoni,Male,Nairobi,Scholarship,Catholic University of Eastern Africa,Diploma,2025/2026,99.4,61.7,In Progress,2026-04-10,Q2 2026,active
BEN-001640,Achieng,Hassan,Female,muranga,Scholarship,Daystar University,Bachelor,2024/2025,79.9,55.3,Completed,2025-07-09,Q3 2025,completed
BEN-001641,Wangari,Mutiso,Female,mombasa,Scholarship,Africa Nazarene University,Diploma,2025/2026,74.9,93.7,In Progress,2026-02-06,Q1 2026,active
BEN-001642,Zawadi,Nyambane,Female,Kisumu,Scholarship,Jomo Kenyatta University,Bachelor,2024/2025,82.1,59.9,Completed,2025-08-28,Q3 2025,completed
BEN-001648,Amina,Mohamed,Female,Nakuru,Scholarship,Mount Kenya University,Bachelor,2025/2026,79.2,52.1,In Progress,2026-05-01,Q2 2026,active
BEN-001649,Njeri,Muthoni,Female,Mombasa,Scholarship,Kenyatta University,Bachelor,2025/2026,71.3,57.9,DROPPED,2026-03-16,Q1 2026,dropped_out
BEN-001653,Mumbi,Mbogo,Female,Nyeri,Scholarship,Daystar University,Bachelor,2025/2026,91.8,64.0,In Progress,2026-06-17,Q2 2026,active
BEN-001655,Wanjiku,Juma,Female,Kiambu,Scholarship,Africa Nazarene University,Master,2025/2026,96.3,75.2,In Progress,2026-04-26,Q2 2026,active
BEN-001658,Kagure,Onyango,Female,Kilifi,Scholarship,Moi University,Bachelor,2025/2026,60.3,68.1,In Progress,2026-01-10,Q1 2026,active
BEN-001659,Cheruiyot,Nyambane,Male,Nairobi,Scholarship,University of Nairobi,Bachelor,2024/2025,83.8,56.2,Dropped,2025-01-23,Q1 2025,dropped_out
BEN-001661,Anyango,Charo,Female,Kilifi,Scholarship,Africa Nazarene University,Master,2026/2027,93.7,53.3,In Progress,2026-09-15,Q3 2026,active
BEN-001664,Ali,Njenga,Male,Meru,Scholarship,Daystar University,Bachelor,2025/2026,85.6,57.4,In Progress,2025-10-18,Q4 2025,active
BEN-001665,John,Kuria,Male,Muranga County,Scholarship,Mount Kenya University,Bachelor,2025/2026,94.2,61.6,In Progress,2026-02-26,Q1 2026,active
BEN-001675,Omondi,Rotich,Male,Kilifi,Scholarship,Strathmore University,Master,2025/2026,79.2,69.6,In Progress,2026-08-31,Q3 2026,active
BEN-001676,Anyango,Chebet,Female,Kiambu,Scholarship,Catholic University of Eastern Africa,Diploma,2025/2026,89.3,71.0,Completed,2025-10-25,Q4 2025,completed
BEN-001682,Wekesa,Njenga,Male,Machakos,Scholarship,Kenyatta University,Bachelor,2024/2025,95.7,69.8,Completed,2025-05-09,Q2 2025,completed
BEN-001685,Joseph,Mohamed,Male,Muranga,Scholarship,Kenyatta University,Diploma,2025/2026,65.3,44.0,In Progress,2026-01-13,Q1 2026,active
BEN-001687,Emily,Mwakio,Female,Uasin Gishu,Scholarship,Moi University,Master,2024/2025,85.5,59.5,Dropped,2025-04-04,Q2 2025,dropped_out
BEN-001691,Njeri,Muthoni,Female,Meru,Scholarship,Daystar University,Bachelor,2025/2026,71.9,66.7,In Progress,2026-01-22,Q1 2026,active
BEN-001695,Neema,Nyambane,Female,NAIROBI,Scholarship,Maseno University,Diploma,2025/2026,83.4,76.9,In Progress,2026-04-05,Q2 2026,active
BEN-001696,David,Nduta,Male,Machakos,Scholarship,Mount Kenya University,Bachelor,2025/2026,78.8,67.9,In Progress,2026-05-25,Q2 2026,active
BEN-001698,Wanjiru,Onyango,Female,Kisii,Scholarship,Daystar University,Diploma,2024/2025,100.0,72.9,Completed,2025-05-24,Q2 2025,completed
BEN-001699,Atieno,Wanjiku,female,Uasin Gishu,Scholarship,University of Nairobi,Bachelor,2025/2026,88.2,70.1,Completed,2025-11-05,Q4 2025,completed
BEN-001700,Collins,Njenga,MALE,Uasin Gishu,Scholarship,Daystar University,Diploma,2025/2026,100.0,53.0,Completed,2026-03-18,Q1 2026,completed
BEN-001707,Kendi,Kuria,Female,Machakos,Scholarship,Daystar University,Bachelor,2025/2026,77.5,75.7,In Progress,2026-04-15,Q2 2026,active
BEN-001711,Nicholas,Charo,Male,MACHAKOS,Scholarship,Catholic University of Eastern Africa,Bachelor,2024/2025,73.8,85.6,Completed,2025-08-23,Q3 2025,completed
BEN-001713,Neema,Maina,Female,Nairobi,Scholarship,Catholic University of Eastern Africa,Bachelor,2025/2026,98.3,48.9,In Progress,2026-05-19,Q2 2026,active
BEN-001714,Gathoni,Owino,Female,Kajiado,Scholarship,Kenyatta University,Master,2024/2025,75.4,51.9,Completed,2025-03-30,Q1 2025,completed
BEN-001715,Mutua,Gitau,Male,Kakamega,Scholarship,Mount Kenya University,Master,2025/2026,64.3,64.8,In Progress,2026-07-04,Q3 2026,active
BEN-001717,Nyambura,Mutiso,Female,Kiambu,Scholarship,Africa Nazarene University,Diploma,2025/2026,83.8,50.3,In Progress,2026-08-12,Q3 2026,active
BEN-001718,Atieno,Wafula,Female,Bungoma,Scholarship,Jomo Kenyatta University,Bachelor,2025/2026,85.6,65.2,In Progress,2026-08-06,Q3 2026,active
BEN-001725,Achieng,Musyoka,Female,Kiambu,Scholarship,Moi University,Bachelor,2025/2026,79.0,59.2,In Progress,2026-08-31,Q3 2026,active
BEN-001733,Awuor,Owino,Female,Uasin Gishu,Scholarship,Catholic University of Eastern Africa,Bachelor,2025/2026,99.9,46.0,In Progress,2025-12-03,Q4 2025,active
BEN-001735,Kagure,Achieng,Female,Nakuru,Scholarship,Mount Kenya University,Bachelor,2025/2026,74.9,64.7,In Progress,2026-06-16,Q2 2026,active
BEN-001736,Juma,Hassan,Male,Muranga,Scholarship,University of Nairobi,Bachelor,2024/2025,85.9,71.9,Completed,2025-05-07,Q2 2025,completed
BEN-001738,Purity,Mwakio,Female,Nairobi,Scholarship,Maseno University,Bachelor,2025/2026,99.3,89.3,Completed,2025-11-27,Q4 2025,completed
BEN-001742,Kilonzo,Wafula,Male,Nairobi,Scholarship,Daystar University,Bachelor,2024/2025,96.7,64.0,Completed,2025-07-25,Q3 2025,completed
BEN-001743,Gathoni,Kuria,Female,Uasin Gishu,Scholarship,University of Nairobi,Bachelor,2026/2027,92.0,57.2,In Progress,2026-09-18,Q3 2026,active
BEN-001749,Chebet,Juma,FEMALE,Nyeri,Scholarship,Maseno University,Bachelor,2025/2026,89.3,50.8,In Progress,2026-08-15,Q3 2026,active
BEN-001750,Wangari,Bett,Female,KAJIADO,Scholarship,Daystar University,Master,2024/2025,100.0,70.5,Completed,2025-08-14,Q3 2025,completed
BEN-001751,Mutua,Chebet,Male,Kajiado,Scholarship,Africa Nazarene University,Master,2024/2025,72.0,68.7,Completed,2025-08-06,Q3 2025,completed
BEN-001759,Timothy,Njoroge,Male,Kisii,Scholarship,University of Nairobi,Bachelor,2025/2026,75.1,50.1,Dropped,2025-10-15,Q4 2025,dropped_out
BEN-001760,Mumbi,Mutiso,Female,Mombasa,Scholarship,Moi University,Diploma,2025/2026,67.2,64.6,COMPLETED,2026-02-05,Q1 2026,completed
BEN-001762,Kevin,Abdi,Male,Kajiado,Scholarship,Strathmore University,Master,2024/2025,82.5,72.6,Completed,2025-07-18,Q3 2025,completed
BEN-001764,Sharon,Maina,Female,Meru,Scholarship,Jomo Kenyatta University,Bachelor,2025/2026,75.2,51.0,In Progress,2026-07-31,Q3 2026,active
BEN-001771,Brian,Koech,m,Uasin Gishu,Scholarship,Daystar University,Diploma,2025/2026,88.6,46.3,In Progress,2026-01-28,Q1 2026,active
BEN-001772,Stephen,Rotich,Male,Kisumu,Scholarship,University of Nairobi,Bachelor,2026/2027,65.0,65.1,In Progress,2026-09-05,Q3 2026,active
BEN-001773,Rotich,Koech,MALE,Uasin Gishu,Scholarship,Mount Kenya University,Bachelor,2025/2026,86.4,76.8,In Progress,2026-06-17,Q2 2026,active
BEN-001776,Isaac,Mohamed,Male,Kisumu,Scholarship,University of Nairobi,Diploma,2024/2025,67.0,61.2,Dropped,2025-08-19,Q3 2025,dropped_out
BEN-001778,Brian,Mutua,Male,Meru,Scholarship,Moi University,Bachelor,2025/2026,73.1,73.7,In Progress,2026-03-07,Q1 2026,active
BEN-001780,Timothy,Cheruiyot,Male,Nairobi,Scholarship,Catholic University of Eastern Africa,Diploma,2024/2025,81.9,77.8,Completed,2025-02-05,Q1 2025,completed
BEN-001781,Chepkoech,Odhiambo,Female,Kiambu County,Scholarship,Africa Nazarene University,Diploma,2025/2026,75.4,82.3,Completed,2025-11-06,Q4 2025,completed
BEN-001783,Kamau,Odhiambo,Male,Kiambu,Scholarship,University of Nairobi,Bachelor,2025/2026,90.9,74.6,Dropped,2025-09-22,Q3 2025,dropped_out
BEN-001786,Chepkoech,Bett,FEMALE,Mombasa,Scholarship,Jomo Kenyatta University,Master,2024/2025,82.6,75.0,Completed,2025-01-05,Q1 2025,completed
BEN-001787,Nicholas,Wanjiku,Male,Kisumu,Scholarship,Kenyatta University,Diploma,2024/2025,72.4,70.6,Completed,2025-03-12,Q1 2025,completed
BEN-001788,Mutua,Ochieng,Male,Nairobi,Scholarship,Mount Kenya University,Bachelor,2024/2025,83.1,68.7,complete,2025-05-28,Q2 2025,completed
BEN-001794,Brian,Mwakio,Male,Mombasa,Scholarship,Maseno University,Bachelor,2025/2026,82.9,56.7,In Progress,2026-06-06,Q2 2026,active
BEN-001796,Francis,Baya,Male,Kiambu,Scholarship,Catholic University of Eastern Africa,Bachelor,2024/2025,85.4,71.1,Completed,2025-08-02,Q3 2025,completed
BEN-001797,Musyoka,Mohamed,male,Uasin Gishu,Scholarship,Catholic University of Eastern Africa,Master,2025/2026,91.4,69.6,In Progress,2026-04-19,Q2 2026,active
BEN-001798,Mercy,Charo,f,Kisumu County,Scholarship,Mount Kenya University,Bachelor,2025/2026,74.7,61.4,In Progress,2026-05-05,Q2 2026,active
BEN-001799,Francis,Baya,Male,Mombasa County,Scholarship,Strathmore University,Bachelor,2025/2026,93.7,41.9,Completed,2025-12-07,Q4 2025,completed
BEN-001800,Kelvin,Mutua,Male,Uasin Gishu,Scholarship,Moi University,Master,2025/2026,68.1,68.1,In Progress,2026-02-02,Q1 2026,active
BEN-001806,Wangari,Bett,Female,Kiambu,Scholarship,Maseno University,Bachelor,2025/2026,88.6,77.1,In Progress,2026-04-15,Q2 2026,active
BEN-001809,David,Koech,Male,Bungoma,Scholarship,Africa Nazarene University,Bachelor,2025/2026,66.8,52.1,In Progress,2026-05-18,Q2 2026,active
BEN-001813,Awuor,Maina,Female,Nairobi,Scholarship,Kenyatta University,Master,2026/2027,100.0,58.7,In Progress,2026-09-23,Q3 2026,active
BEN-001822,Samuel,Charo,M,Meru,Scholarship,Catholic University of Eastern Africa,Diploma,2025/2026,80.5,51.7,In Progress,2026-01-18,Q1 2026,active
BEN-001823,Korir,Achieng,Male,KISII,Scholarship,University of Nairobi,Bachelor,2025/2026,81.5,66.7,In Progress,2026-06-02,Q2 2026,active
BEN-001825,Faith,Musyoka,Female,nairobi,Scholarship,Maseno University,Diploma,2025/2026,86.7,64.8,COMPLETED,2026-02-22,Q1 2026,completed
BEN-001826,Caroline,Mutua,Female,Nairobi,Scholarship,Strathmore University,Diploma,2025/2026,100.0,77.3,In Progress,2026-01-31,Q1 2026,active
BEN-001827,Neema,Korir,female,Meru,Scholarship,Catholic University of Eastern Africa,Diploma,2024/2025,67.8,66.7,Completed,2025-08-08,Q3 2025,completed
BEN-001829,Collins,Njoroge,Male,Kilifi,Scholarship,University of Nairobi,Diploma,2025/2026,86.7,56.2,Completed,2025-11-24,Q4 2025,completed
BEN-001833,Beatrice,Cheruiyot,Female,Nairobi,Scholarship,Kenyatta University,Bachelor,2025/2026,100.0,75.7,In Progress,2026-07-17,Q3 2026,active
BEN-001837,Isaac,Muthoni,Male,Nairobi,Scholarship,Strathmore University,Bachelor,2025/2026,88.2,47.3,In Progress,2026-07-15,Q3 2026,active
BEN-001838,Isaac,Ochieng,Male,Kiambu,Scholarship,Kenyatta University,Diploma,2024/2025,79.4,75.6,Completed,2025-03-03,Q1 2025,completed
BEN-001842,Peter,Katana,Male,Bungoma,Scholarship,Catholic University of Eastern Africa,Master,2025/2026,97.9,74.7,In Progress,2026-03-14,Q1 2026,active
BEN-001849,Nkatha,Wanjiku,Female,Nairobi,Scholarship,Kenyatta University,Master,2025/2026,80.7,68.2,In Progress,2026-05-30,Q2 2026,active
BEN-001852,Emily,Mohamed,Female,Kilifi County,Scholarship,Africa Nazarene University,Diploma,2024/2025,71.8,53.8,Completed,2025-08-09,Q3 2025,completed
BEN-001856,Vincent,Chebet,Male,Kajiado,Scholarship,Africa Nazarene University,Master,2026/2027,60.7,83.0,In Progress,2026-09-28,Q3 2026,active
BEN-001861,Samuel,Bett,Male,Nakuru,Scholarship,Africa Nazarene University,Bachelor,2024/2025,94.7,68.9,Completed,2025-04-12,Q2 2025,completed
BEN-001863,Mutua,Omondi,Male,Uasin Gishu,Scholarship,Africa Nazarene University,Bachelor,2024/2025,95.1,62.0,Completed,2025-02-08,Q1 2025,completed
BEN-001868,Diana,Njoroge,Female,Nairobi,Scholarship,Maseno University,Diploma,2024/2025,100.0,72.6,Completed,2025-01-19,Q1 2025,completed
BEN-001874,Wangari,Mutiso,Female,Muranga,Scholarship,Mount Kenya University,Bachelor,2025/2026,76.1,75.2,COMPLETED,2025-10-01,Q4 2025,completed
BEN-001875,Vincent,Mwangi,Male,Bungoma,Scholarship,Strathmore University,Bachelor,2025/2026,73.9,84.8,In Progress,2026-08-27,Q3 2026,active
BEN-001876,Kevin,Cheruiyot,Male,Kakamega,Scholarship,Moi University,Bachelor,2025/2026,76.3,66.5,In Progress,2026-05-06,Q2 2026,active
BEN-001877,Chebet,Kariuki,F,Muranga,Scholarship,Catholic University of Eastern Africa,Master,2024/2025,81.4,57.8,Dropped,2025-08-02,Q3 2025,dropped_out
BEN-001878,Amina,Achieng,Female,Mombasa,Scholarship,Mount Kenya University,Bachelor,2025/2026,84.1,64.1,In Progress,2026-04-02,Q2 2026,active
BEN-001879,Kilonzo,Omondi,Male,UASIN_GISHU,Scholarship,Catholic University of Eastern Africa,Bachelor,2024/2025,83.4,62.4,Completed,2025-02-13,Q1 2025,completed
BEN-001881,Mercy,Nyambane,Female,Kajiado,Scholarship,Mount Kenya University,Bachelor,2025/2026,66.5,71.1,In Progress,2026-07-08,Q3 2026,active
BEN-001882,Chebet,Musyoka,Female,Machakos,Scholarship,Mount Kenya University,Bachelor,2025/2026,81.4,63.3,Dropped,2025-11-17,Q4 2025,dropped_out
BEN-001883,Sharon,Mbogo,Female,Kilifi,Scholarship,Moi University,Diploma,2024/2025,63.9,74.4,Completed,2025-08-16,Q3 2025,completed
BEN-001890,Simon,Achieng,Male,Kisumu,Scholarship,Kenyatta University,Diploma,2025/2026,71.5,71.6,Completed,2025-09-19,Q3 2025,completed
BEN-001894,Peter,Achieng,Male,Nairobi,Scholarship,Strathmore University,Master,2025/2026,89.5,66.1,In Progress,2026-02-15,Q1 2026,active
BEN-001900,Mutua,Ngugi,Male,Machakos,Scholarship,Jomo Kenyatta University,Bachelor,2024/2025,74.3,70.5,dropped out,2025-04-01,Q2 2025,dropped_out
BEN-001901,Brenda,Wanjiku,Female,Muranga,Scholarship,Kenyatta University,Bachelor,2025/2026,88.6,68.6,Completed,2026-01-25,Q1 2026,completed
BEN-001904,Kilonzo,Achieng,Male,Kiambu,Scholarship,Catholic University of Eastern Africa,Master,2025/2026,69.2,54.6,In Progress,2026-05-02,Q2 2026,active
BEN-001908,Emmanuel,Mutiso,Male,Kajiado,Scholarship,Moi University,Bachelor,2024/2025,70.2,69.8,Completed,2025-08-14,Q3 2025,completed
BEN-001909,Zawadi,Abdi,Female,Meru,Scholarship,Kenyatta University,Diploma,2025/2026,69.3,64.8,In Progress,2026-07-02,Q3 2026,active
BEN-001912,Kamau,Bett,Male,Kakamega,Scholarship,Africa Nazarene University,Bachelor,2025/2026,79.0,43.4,In Progress,2026-08-25,Q3 2026,active
BEN-001913,Emmanuel,Rotich,Male,Nairobi,Scholarship,University of Nairobi,Diploma,2026/2027,82.3,77.1,In Progress,2026-09-23,Q3 2026,active
BEN-001914,Patrick,Koech,MALE,Kajiado,Scholarship,University of Nairobi,Diploma,2025/2026,80.4,68.0,Dropped,2025-09-01,Q3 2025,dropped_out
BEN-001917,Wanjiru,Owino,Female,Machakos,Scholarship,Moi University,Diploma,2025/2026,88.9,71.6,In Progress,2026-04-11,Q2 2026,active
BEN-001919,Halima,Njenga,Female,Uasin Gishu,Scholarship,Daystar University,Bachelor,2026/2027,98.6,60.6,In Progress,2026-09-14,Q3 2026,active
BEN-001921,Kiptoo,Kimani,Male,KISII,Scholarship,Maseno University,Master,2024/2025,73.3,52.7,Completed,2025-08-24,Q3 2025,completed
BEN-001922,Onyango,Otieno,Male,Kajiado,Scholarship,Moi University,Bachelor,2024/2025,70.1,75.8,Completed,2025-05-01,Q2 2025,completed
BEN-001924,Simon,Charo,Male,Nakuru,Scholarship,Jomo Kenyatta University,Bachelor,2025/2026,80.6,53.8,In Progress,2026-04-14,Q2 2026,active
BEN-001925,Daniel,Maina,Male,Nyeri,Scholarship,Kenyatta University,Bachelor,2025/2026,91.0,81.3,In Progress,2026-04-26,Q2 2026,active
BEN-001931,Achieng,Korir,Female,Mombasa,Scholarship,Catholic University of Eastern Africa,Bachelor,2025/2026,73.1,80.2,Completed,2025-10-12,Q4 2025,completed
BEN-001933,Joseph,Mutua,MALE,Kisii,Scholarship,Daystar University,Bachelor,2025/2026,91.4,58.8,In Progress,2026-05-31,Q2 2026,active
BEN-001934,Anthony,Juma,Male,Mombasa,Scholarship,Daystar University,Master,2026/2027,76.9,52.5,In Progress,2026-09-17,Q3 2026,active
BEN-001938,Diana,Mutiso,Female,MOMBASA,Scholarship,Africa Nazarene University,Bachelor,2025/2026,73.4,71.4,dropped out,2025-11-12,Q4 2025,dropped_out
BEN-001940,Barasa,Mwakio,Male,Kisii,Scholarship,Moi University,Bachelor,2026/2027,76.3,70.5,In Progress,2026-09-13,Q3 2026,active
BEN-001942,Wanjiku,Juma,Female,Nakuru,Scholarship,University of Nairobi,Bachelor,2024/2025,87.4,60.2,Completed,2025-02-12,Q1 2025,completed
BEN-001943,Esther,Mwangi,Female,Uasin Gishu,Scholarship,Africa Nazarene University,Bachelor,2025/2026,88.1,78.5,In Progress,2026-06-27,Q2 2026,active
BEN-001945,Korir,Ochieng,M,Kiambu,Scholarship,Kenyatta University,Bachelor,2025/2026,87.1,49.5,In Progress,2025-10-26,Q4 2025,active
BEN-001947,Njeri,Njenga,Female,Kajiado,Scholarship,Maseno University,Diploma,2025/2026,86.0,67.4,Completed,2025-09-27,Q3 2025,completed
BEN-001956,Brenda,Rotich,Female,Kiambu,Scholarship,University of Nairobi,Bachelor,2025/2026,86.0,72.8,In Progress,2026-07-24,Q3 2026,active
BEN-001961,Cynthia,Odhiambo,Female,Kiambu,Scholarship,University of Nairobi,Bachelor,2026/2027,93.5,51.7,In Progress,2026-09-07,Q3 2026,active
BEN-001962,Wangari,Otieno,F,Mombasa,Scholarship,Moi University,Bachelor,2025/2026,69.5,50.8,In Progress,2026-08-29,Q3 2026,active
BEN-001965,Simon,Owino,Male,Kisumu,Scholarship,Maseno University,Bachelor,2025/2026,65.3,40.0,In Progress,2026-06-05,Q2 2026,active
BEN-001967,James,Juma,Male,Uasin Gishu,Scholarship,Strathmore University,Diploma,2025/2026,89.7,73.5,Completed,2025-12-21,Q4 2025,completed
